image_path,class_name,crop,disease,temperature_c,humidity_pct,disease_percentage
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/93992994-fcb0-4d3e-b528-e6fd9fd1b317___RS_Early.B 6686.JPG,Potato___Early_blight,Potato,early blight,20.81202416,87.55950646,10.27834397
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/87725f1b-be8c-42b8-8eed-671b0c52276d___RS_Erly.B 7431.JPG,Tomato_Early_blight,Tomato,early blight,21.70488112,87.16969659,28.4748627
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/d4cd2357-1142-4f0c-8c44-201241a27573___RS_Early.B 9146.JPG,Potato___Early_blight,Potato,early blight,21.06428914,91.85272743,4.557640751
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/2b1718b3-c951-4f24-b6ec-4eb7df77c913___RS_Early.B 7475.JPG,Potato___Early_blight,Potato,early blight,20.04338904,93.23215674,16.07348779
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/2c0e712a-fb21-44b6-bbe1-7c67cec7b965___RS_Early.B 7084.JPG,Potato___Early_blight,Potato,early blight,23.39776595,87.89236289,10.76733588
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/779e2b0a-0922-41bc-9393-da3750494671___RS_Early.B 8382.JPG,Potato___Early_blight,Potato,early blight,26.19636604,97.76632182,10.50182785
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/98009062-b345-4f14-bc90-f458e6027918___RS_Erly.B 7411.JPG,Tomato_Early_blight,Tomato,early blight,30.89215998,85.46331536,21.46435999
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/5585ecfc-6e6e-4544-8e6d-180d958b7211___RS_Early.B 7619.JPG,Potato___Early_blight,Potato,early blight,31.21017428,85.63586323,8.731766613
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/95f5cf16-3e2d-4b96-9f3d-732cf1c60d6e___RS_Erly.B 7564.JPG,Tomato_Early_blight,Tomato,early blight,30.11909056,99.555704,20.61194171
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/7b377a4c-886c-46c5-8a57-a636cc47c9a8___RS_Erly.B 6475.JPG,Tomato_Early_blight,Tomato,early blight,30.82251788,80.09661328,23.55113376
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/1bdb9ab4-1a7a-449a-b848-c446d7615d42___RS_Erly.B 8443.JPG,Tomato_Early_blight,Tomato,early blight,27.55776158,93.22537392,12.62626263
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/f0dfdada-f425-46d7-8cf3-2957850b5a2e___RS_Erly.B 9466.JPG,Tomato_Early_blight,Tomato,early blight,22.74548796,90.21097693,23.15000159
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/10a46a0b-debe-49f9-8562-c7c81855160e___RS_Erly.B 6339.JPG,Tomato_Early_blight,Tomato,early blight,30.43879282,95.45228219,29.47657708
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/87b7f08f-2ea2-4fce-bd6a-7aeee641652d___RS_Erly.B 8413.JPG,Tomato_Early_blight,Tomato,early blight,28.22563107,91.52412882,22.84997736
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/b58d7a66-097f-4167-abae-92f865407d90___RS_Erly.B 7845.JPG,Tomato_Early_blight,Tomato,early blight,20.46643264,83.00284426,4.564055655
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/c18f83e1-2144-440f-9603-74fe58c66073___RS_Early.B 7844.JPG,Potato___Early_blight,Potato,early blight,31.39774622,81.70720641,15.69638909
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/0bb52721-51a6-4343-8c54-de15cedf8e5c___RS_Erly.B 7572.JPG,Tomato_Early_blight,Tomato,early blight,23.37876205,92.43392096,28.96801037
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/e4b0f6ac-2b1e-4e10-8733-de421a01c390___RS_Early.B 8254.JPG,Potato___Early_blight,Potato,early blight,24.7778886,82.28489872,11.07733333
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/c8a008b3-a81d-410c-97aa-94e92118e572___RS_Early.B 7616.JPG,Potato___Early_blight,Potato,early blight,20.16470935,83.92407965,6.917031462
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/00d8f10f-5038-4e0f-bb58-0b885ddc0cc5___RS_Early.B 8722.JPG,Potato___Early_blight,Potato,early blight,20.65615236,87.49840618,10.20393387
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/801a593c-82f7-4433-8c30-9defa319bdb7___RS_Erly.B 9609.JPG,Tomato_Early_blight,Tomato,early blight,26.01552455,90.52425072,24.06822195
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/150cfe75-133e-4e98-90cb-de96a8120c03___RS_Erly.B 9414.JPG,Tomato_Early_blight,Tomato,early blight,20.46673985,90.93656314,11.44067797
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/bddc2487-ecc6-447e-902f-3560a62e5e83___RS_Early.B 7307.JPG,Potato___Early_blight,Potato,early blight,22.21080424,94.52071908,7.372079454
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/51764eb9-fb8b-4c8a-9c30-3b474d659751___RS_Erly.B 7529.JPG,Tomato_Early_blight,Tomato,early blight,26.77238689,96.68422063,17.74345915
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/bdf7f885-1619-4b3f-bba8-e97896af0de5___RS_Erly.B 7819.JPG,Tomato_Early_blight,Tomato,early blight,23.52548519,89.49495025,15.60712142
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/8493b49f-1b73-4d5c-b6f9-ae9a41091643___RS_Early.B 6720.JPG,Potato___Early_blight,Potato,early blight,23.99629801,85.38990685,8.662448786
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/e803b217-d9a9-4b0d-9ea1-679145625159___RS_Erly.B 9571.JPG,Tomato_Early_blight,Tomato,early blight,22.54010155,87.69944778,18.81534208
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/0db67be3-f733-4d15-b7d9-5d075b2cafc7___RS_Erly.B 6401.JPG,Tomato_Early_blight,Tomato,early blight,27.23966665,83.18548466,28.21982265
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/64e682a8-ff23-4b50-a656-72b090f5b43a___RS_Erly.B 9478.JPG,Tomato_Early_blight,Tomato,early blight,30.63602856,83.94287333,17.17676654
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/1873e09f-31fd-4612-920a-861fac1af687___RS_Erly.B 7797.JPG,Tomato_Early_blight,Tomato,early blight,24.85063933,89.95076603,21.77086639
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/84546db4-ea7c-4357-bf3d-6afcae9a05bf___RS_Early.B 7637.JPG,Potato___Early_blight,Potato,early blight,23.49056341,82.71363292,10.90168835
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/b301c9cd-7624-4261-ab4f-962936ebb92a___RS_Early.B 7632.JPG,Potato___Early_blight,Potato,early blight,21.3150719,89.96977298,13.53882378
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/a6abb0cb-af59-4136-a928-f08d5313ae36___RS_Erly.B 7561.JPG,Tomato_Early_blight,Tomato,early blight,29.93817013,97.52595228,26.45874176
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/4eb1fee6-e288-4c32-841d-9fc1d1824508___RS_Early.B 8446.JPG,Potato___Early_blight,Potato,early blight,21.91501886,94.43810367,7.137820687
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/9249614a-4e74-49af-81ab-f8d0689fdc50___RS_Erly.B 7610.JPG,Tomato_Early_blight,Tomato,early blight,27.41399265,89.70133725,35.73214406
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/11f247d4-f87a-4273-bb9a-317e17916a75___RS_Erly.B 9470.JPG,Tomato_Early_blight,Tomato,early blight,22.45037461,80.95658325,22.75176827
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG,Potato___Early_blight,Potato,early blight,26.24340937,96.28559391,17.65061252
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/cf3169aa-b842-46ed-bb1a-3e02b6858c86___RS_Early.B 7566.JPG,Potato___Early_blight,Potato,early blight,26.42684729,89.24989841,14.54043454
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/b2e21749-afe2-4392-8d5d-23088d37873c___RS_Early.B 9028.JPG,Potato___Early_blight,Potato,early blight,22.59984237,81.37357484,5.368887982
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/09ab9573-90d5-4001-9b74-14551935deef___RS_Early.B 7603.JPG,Potato___Early_blight,Potato,early blight,30.29716081,87.9525813,14.0868781
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/70de9ac6-f90f-441f-a51f-217f55213234___RS_Erly.B 9568.JPG,Tomato_Early_blight,Tomato,early blight,20.12787005,83.77364642,22.31899837
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/109730cd-03f3-4139-a464-5f9151483e8c___RS_Early.B 6738.JPG,Potato___Early_blight,Potato,early blight,22.68248664,98.35543017,15.13280958
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/3387fbf2-ee72-4601-b8de-c863eb96d181___RS_Erly.B 7452.JPG,Tomato_Early_blight,Tomato,early blight,23.22189615,88.38405863,21.25209533
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/1af20ff8-980d-4912-b337-804b09667de3___RS_Early.B 7392.JPG,Potato___Early_blight,Potato,early blight,21.01921584,88.80232115,11.97234009
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/adc573cd-bbf3-4742-9bd5-1e3e6f27319a___RS_Early.B 8685.JPG,Potato___Early_blight,Potato,early blight,30.00471096,99.89351615,10.08614182
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/56a6692b-15ba-4097-aba1-ba428b6fefcd___RS_Early.B 7899.JPG,Potato___Early_blight,Potato,early blight,29.76249607,92.58315267,9.083940207
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/4a4847c4-c393-4772-8035-e39b472e179b___RS_Early.B 7167.JPG,Potato___Early_blight,Potato,early blight,28.28381363,84.16666078,9.769376815
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B 6469.JPG,Tomato_Early_blight,Tomato,early blight,25.87445676,83.19047399,25.48865069
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/eb4fbc2b-c1a4-473f-a4e1-71ba04a7133c___RS_Early.B 7716.JPG,Potato___Early_blight,Potato,early blight,25.62984511,99.83010121,10.73933626
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/9b84e7ac-4ffd-4e0b-8099-86f30ad23cda___RS_Erly.B 7731.JPG,Tomato_Early_blight,Tomato,early blight,25.53935523,80.86207518,20.14208721
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/78313ae7-3589-4d23-a5b6-0457e500bd1a___RS_Early.B 6768.JPG,Potato___Early_blight,Potato,early blight,26.89523822,99.90236862,17.1325941
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/dd9c3ad3-aa94-4d00-88c8-8e4618e8832e___RS_Early.B 7633.JPG,Potato___Early_blight,Potato,early blight,27.71836249,95.71888236,17.5943328
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/e63371a7-2fb1-4446-9fb2-6d679485d2b0___RS_Erly.B 8415.JPG,Tomato_Early_blight,Tomato,early blight,26.47794041,80.91472627,19.29838168
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/722bc78a-a1e0-481b-b5a3-cb3357f2f350___RS_Early.B 6803.JPG,Potato___Early_blight,Potato,early blight,31.55915663,89.43655723,23.79502229
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/dd1e0739-c899-4c1e-99c8-fd83a6d55694___RS_Early.B 7862.JPG,Potato___Early_blight,Potato,early blight,21.86456228,82.44871318,10.867984
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/8f9b3d86-42dd-4932-b638-8376529afcaa___RS_Erly.B 9575.JPG,Tomato_Early_blight,Tomato,early blight,29.31362835,89.2083948,18.53876524
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/a2da7455-c116-4d02-b506-89183f817d78___RS_Erly.B 9371.JPG,Tomato_Early_blight,Tomato,early blight,31.90982806,91.92612429,18.21431611
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/9ce9c6dc-b20c-47f8-91e0-31886945c4bb___RS_Early.B 8094.JPG,Potato___Early_blight,Potato,early blight,21.99220204,84.32078253,14.2578125
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/72c6a88e-87d8-45cb-8001-3dd67f90d46c___RS_Erly.B 8245.JPG,Tomato_Early_blight,Tomato,early blight,28.89911866,81.48005446,18.22604292
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/893b7469-eb50-4567-9292-dc8f7610c311___RS_Erly.B 6442.JPG,Tomato_Early_blight,Tomato,early blight,23.68031187,89.10690656,21.79565893
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/b1b3c9c7-a4b9-4048-be45-fa9c5e507c66___RS_Early.B 7466.JPG,Potato___Early_blight,Potato,early blight,21.43223346,83.38761539,7.805185452
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/07324d80-17c5-4541-9702-62e9c744ac07___RS_Erly.B 7455.JPG,Tomato_Early_blight,Tomato,early blight,22.67523218,98.95176579,26.96238615
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/250df77c-cb57-4e85-9cf2-531033930030___RS_Erly.B 6477.JPG,Tomato_Early_blight,Tomato,early blight,30.33972676,91.14680669,18.87515645
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/bac19c19-ab8b-466a-a317-56c1f35fb082___RS_Early.B 7141.JPG,Potato___Early_blight,Potato,early blight,23.26287788,95.17367246,9.57321733
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/6319585f-ed2f-4657-ae79-a23db65d0fce___RS_Early.B 7033.JPG,Potato___Early_blight,Potato,early blight,28.57647297,83.24754672,14.92808923
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/29386668-721c-4359-99a6-734f1a4b096b___RS_Early.B 8362.JPG,Potato___Early_blight,Potato,early blight,30.95056581,91.63708579,12.95757545
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/b2b7758e-f201-4d9c-bc27-d53bb09b2dac___RS_Early.B 7025.JPG,Potato___Early_blight,Potato,early blight,31.37519073,90.81569283,14.21431254
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/7584a5b8-b701-4255-9dde-a60b6442cc37___RS_Early.B 9154.JPG,Potato___Early_blight,Potato,early blight,29.46713786,95.6676461,13.48057163
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/40e8b878-dc2f-4cbd-ac31-c07f372bb0fa___RS_Erly.B 7369.JPG,Tomato_Early_blight,Tomato,early blight,21.57949071,90.01104399,26.18075802
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/a2ec9710-99ea-4dc5-a88c-69974e0557dc___RS_Erly.B 9412.JPG,Tomato_Early_blight,Tomato,early blight,28.74863605,83.01133451,10.3084161
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/94eb2aa6-7f9e-4a5a-b519-2106984e9a7d___RS_Early.B 8770.JPG,Potato___Early_blight,Potato,early blight,20.00893522,80.64707491,10.56114609
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/68a9df4a-f803-4cf1-bfce-1a637a2befcc___RS_Early.B 7654.JPG,Potato___Early_blight,Potato,early blight,20.01578254,94.50065988,14.95077769
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/b6b4aa28-edc4-4e9f-bc0d-bd4b0ec085a2___RS_Early.B 7559.JPG,Potato___Early_blight,Potato,early blight,28.91651152,82.63392963,10.92463585
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/dc474f67-5e4c-4c60-b1fd-aaafea2bc34c___RS_Erly.B 9519.JPG,Tomato_Early_blight,Tomato,early blight,27.09146519,83.65937254,22.69311226
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/23e8ae15-6cfc-4518-9266-3a289a7bced7___RS_Erly.B 6479.JPG,Tomato_Early_blight,Tomato,early blight,29.24848016,87.40354079,19.28621523
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/ba5dfd98-89d6-49d5-b398-beb05cb9d8ad___RS_Early.B 7824.JPG,Potato___Early_blight,Potato,early blight,20.65089949,93.57695613,12.02023642
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/af0ee942-50f5-43a7-a9fe-486ba1f5f989___RS_Early.B 7700.JPG,Potato___Early_blight,Potato,early blight,28.51962311,91.10907021,22.7729104
/kaggle/input/plantdisease/PlantVillage/Tomato_Early_blight/6f8ac19d-d97f-47ee-8ad4-bb53ab7984a0___RS_Erly.B 7786.JPG,Tomato_Early_blight,Tomato,early blight,23.16401434,86.97054322,11.3984628
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/4b925312-1973-41cf-afdf-9090d02dd539___RS_Early.B 7913.JPG,Potato___Early_blight,Potato,early blight,23.42656755,82.95846408,9.70313359
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/63b61694-16e9-4ef4-ad6f-5e27d2c9eed9___RS_Early.B 6871.JPG,Potato___Early_blight,Potato,early blight,26.79326656,93.07131865,11.68939184
/kaggle/input/plantdisease/PlantVillage/Potato___Early_blight/4f71ba26-6612-427b-8dc0-4d8cc909f1fa___RS_Early.B 7122.JPG,Potato___Early_blight,Potato,early blight,28.75662339,82.34321079,13.89682202
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/530d9a52-266a-49ca-b0d0-a430acac0011___RS_LB 5054.JPG,Potato___Late_blight,Potato,late blight,20.83202434,95.32416939,9.163055396
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/cf17b854-3985-4aaa-a044-9babdc780668___GHLB2 Leaf 8775.JPG,Tomato_Late_blight,Tomato,late blight,15.0972472,94.59058176,5.517241379
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/b11189c8-ab6f-4d69-9ffa-e52749d2a3a5___RS_LB 4537.JPG,Potato___Late_blight,Potato,late blight,20.15917358,93.75754689,15.25494832
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/1e69b122-3920-4c4a-bfff-a18f3d6c3f89___RS_LB 4766.JPG,Potato___Late_blight,Potato,late blight,20.28396767,95.45513138,7.298322684
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/990428a4-bfa8-450d-a755-fade1df0a214___RS_LB 4082.JPG,Potato___Late_blight,Potato,late blight,24.06111306,95.74476122,7.135594234
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/d2b12108-4222-4653-85f2-9d59c5929c1e___RS_Late.B 6360.JPG,Tomato_Late_blight,Tomato,late blight,15.97442099,96.42349062,7.70826929
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/9bdce182-987e-4996-8cc8-34694b4e24e9___RS_LB 2837.JPG,Potato___Late_blight,Potato,late blight,24.05901916,98.123243,11.47599791
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/d63639eb-4a20-4321-b8b6-38de563a1ee6___GHLB_PS Leaf 26.4 Day 13.jpg,Tomato_Late_blight,Tomato,late blight,18.31745086,90.75691602,6.540688427
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/79bc9614-3dc9-49df-b4dd-8fc9a269a7c5___RS_Late.B 5314.JPG,Tomato_Late_blight,Tomato,late blight,22.54376407,98.57720232,9.732663138
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/93935af4-3aae-4dd6-90d9-fb28e439faf0___RS_LB 3299.JPG,Potato___Late_blight,Potato,late blight,16.15205985,94.507565,9.337349398
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/c4aec622-2e7b-49f6-bab3-6c4dce29f155___RS_LB 3118.JPG,Potato___Late_blight,Potato,late blight,15.53597571,94.69761638,13.84754705
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/05817623-2c4e-4517-88a1-fe81b9a73742___RS_LB 3920.JPG,Potato___Late_blight,Potato,late blight,18.50876871,94.0002394,9.915992175
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/9ec534c9-70e3-43de-876e-3bfd87ef324c___RS_Late.B 5163.JPG,Tomato_Late_blight,Tomato,late blight,18.539266,97.75506263,16.31819747
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/a7f4ecd0-7040-4a9f-830e-7b4572277d2d___GHLB2 Leaf 8937.JPG,Tomato_Late_blight,Tomato,late blight,16.1317351,90.97679067,9.761754164
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/0e244a32-08cd-471c-90dd-141c354c20b3___GHLB2 Leaf 8634.JPG,Tomato_Late_blight,Tomato,late blight,15.45825529,99.60911188,8.70621753
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/e1fa1e4a-7259-496f-8066-79678f36f3e8___GHLB2 Leaf 8593.JPG,Tomato_Late_blight,Tomato,late blight,23.8525583,93.41073126,3.790341765
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/a4c94aed-b771-4e61-bbd6-dab1e94a3a47___GHLB2 Leaf 8928.JPG,Tomato_Late_blight,Tomato,late blight,25.42054902,91.27514418,12.12061334
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/76ca83b8-0695-470d-a715-2fcb9efb4fc4___RS_Late.B 5062.JPG,Tomato_Late_blight,Tomato,late blight,19.86553893,90.80143307,33.88000467
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/a54133fc-459a-4e56-88e3-51ca0aeffadd___RS_Late.B 6258.JPG,Tomato_Late_blight,Tomato,late blight,15.92117882,92.51692263,11.49042465
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/17a07992-ebb9-4368-8cb7-4af40d8ded08___RS_LB 3064.JPG,Potato___Late_blight,Potato,late blight,16.77014402,96.19837588,14.83989279
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/e749122f-0dcc-4613-87a9-5347a51a7b58___RS_LB 4409.JPG,Potato___Late_blight,Potato,late blight,15.45246049,90.3510501,25.2367457
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/319d4c9a-92d4-41ff-b351-f3d439233c9e___RS_Late.B 6357.JPG,Tomato_Late_blight,Tomato,late blight,16.76127118,92.44187007,18.73828168
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/a6876e29-dc0f-4716-bd3c-eedc9f45cf70___GHLB_PS Leaf 41 Day 18.jpg,Tomato_Late_blight,Tomato,late blight,17.26065965,90.22994143,3.536842105
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/ac1fbb8a-2a44-4d70-8c93-fc3cc13a876d___GHLB_PS Leaf 17 Day 8.jpg,Tomato_Late_blight,Tomato,late blight,18.51360084,94.53779082,9.851091992
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/5c63799e-98ee-4f57-9f01-8695b60243de___RS_Late.B 5144.JPG,Tomato_Late_blight,Tomato,late blight,19.05488855,93.71956607,18.01940369
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/c6d3045a-d685-4e70-9e68-daaecabdddf4___GHLB2 Leaf 159.2.JPG,Tomato_Late_blight,Tomato,late blight,25.53039263,98.07654398,9.679937549
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/d11994f7-7c51-41b1-8225-c628e0e15885___GHLB2 Leaf 8683.JPG,Tomato_Late_blight,Tomato,late blight,21.27121565,96.31745595,13.07581462
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/a78725bd-f2c9-405e-8591-c8b009f43ea7___RS_Late.B 4918.JPG,Tomato_Late_blight,Tomato,late blight,15.70190809,98.75653864,14.53114025
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/79619905-8b34-42a0-8176-17e28c200a5b___RS_Late.B 5090.JPG,Tomato_Late_blight,Tomato,late blight,22.11408053,90.71068408,10.906298
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/16984239-2e67-407e-b600-4a3666500534___RS_Late.B 5182.JPG,Tomato_Late_blight,Tomato,late blight,16.52871788,92.67582064,22.78951033
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/ec5974a3-4c73-4129-a372-8ddec73eb246___RS_LB 3034.JPG,Potato___Late_blight,Potato,late blight,22.93951122,95.46593197,14.95925495
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/26c09416-7271-4262-9ddc-fb741bedce05___GHLB2 Leaf 97.1.JPG,Tomato_Late_blight,Tomato,late blight,23.67398394,97.3255396,7.715691951
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/f385d5e4-5dff-4851-a806-95a608d04b17___GHLB2 Leaf 132.1.JPG,Tomato_Late_blight,Tomato,late blight,20.26483996,97.32905967,6.639671622
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/81b4d72b-4124-45d4-b96a-0ec13ca7f376___GHLB2 Leaf 8989.JPG,Tomato_Late_blight,Tomato,late blight,19.23932435,92.35592028,11.69572108
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/ecb763a0-f905-48f2-a142-afa120068c82___GHLB2ES Leaf 119.2.JPG,Tomato_Late_blight,Tomato,late blight,21.87929941,96.92162317,12.04434097
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/3f0fd699-1ce7-437e-a899-662a51d59974___RS_LB 2904.JPG,Potato___Late_blight,Potato,late blight,21.6438678,98.53255973,12.50933068
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/ad628434-32ce-4365-90b0-f394d98fbe00___RS_LB 4905.JPG,Potato___Late_blight,Potato,late blight,24.94524011,96.3174355,11.47340614
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/116c7fc2-8443-40b7-a8c0-9619e3e46f08___GHLB2 Leaf 8797.JPG,Tomato_Late_blight,Tomato,late blight,19.05786142,95.15635721,38.4192096
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/b6457b32-7732-4caf-a316-74021b265359___GHLB2 Leaf 9054.JPG,Tomato_Late_blight,Tomato,late blight,22.09763895,99.76351118,15.61288953
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/c746bac3-3c7a-445c-b78e-19294bd9a9cb___RS_LB 5233.JPG,Potato___Late_blight,Potato,late blight,19.81299775,94.64425262,6.534116314
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/e0cf0b07-8ee9-406e-a7fb-5410ba7c84b7___GHLB2 Leaf 8630.JPG,Tomato_Late_blight,Tomato,late blight,17.21235479,99.12247353,8.548676712
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/ed6a8fb9-9fa8-4d3d-a727-676ec58d147a___RS_Late.B 7036.JPG,Tomato_Late_blight,Tomato,late blight,24.74578573,97.89139817,14.314238
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/f1aca7db-32e7-4cbe-a9ca-0b185fd1a1a9___GHLB2 Leaf 89.1.JPG,Tomato_Late_blight,Tomato,late blight,19.73889726,99.92538711,19.70398512
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/76bea797-306c-4fc5-a868-69394fed05d4___RS_LB 2900.JPG,Potato___Late_blight,Potato,late blight,18.4687406,92.96084164,15.59161596
